ROW 0:  || MENU ||  || OUTLINE || FITUR || FILL || TIPE USER ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  || 
ROW 1:  ||  ||  ||  ||  ||  || SALES ||  ||  ||  ||  || ADMIN ||  ||  ||  ||  || SPECTATOR ||  ||  ||  ||  || SUPER ADMIN ||  ||  ||  ||  || 
ROW 2:  ||  ||  ||  ||  ||  || ADD || VIEW || APRV || EDIT || DEL || ADD || VIEW || APRV || EDIT || DEL || ADD || VIEW || APRV || EDIT || DEL || ADD || VIEW || APRV || EDIT || DEL || 
ROW 105:  ||  ||  ||  || HARGA || entry ||  || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 106:  ||  ||  ||  || DISCONT PERCENT || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 107:  ||  ||  ||  || DISCONT RP || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 108:  ||  ||  ||  || BATCH AND EXP || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 109:  ||  ||  ||  || DESKRIPSI || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 110:  ||  ||  ||  || JUMLAH SUB || Auto Calculated ||  || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 111:  ||  ||  || TOTAL DAN PAJAK || DISKON AKHIR || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 112:  ||  ||  ||  || PAJAK || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 113:  ||  ||  ||  || NOMOR RESI || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 114:  ||  ||  ||  || BIAYA PENGIRIMAN || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 115:  ||  ||  || CATATAN DAN LAMPIRAN || TAG SALES || Autofill based Account ||  || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 116:  ||  ||  ||  || MEMO || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 117:  ||  ||  ||  || LAMPIRAN FOTO || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 118:  ||  || PEMBAYARAN HUTANG || DETAIL PEMBAYARAN || NO TRANSAKSI || Autofill || ☑ || ☑ ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 119:  ||  ||  ||  || GUDANG || choose from list || ☑ || ☑ ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 120:  ||  ||  ||  || INVOICE PEMBELIAN || choose from list || ☑ || ☑ ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 121:  ||  ||  ||  || METODE PEMBAYARAN || choose from list || ☑ || ☑ ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 122:  ||  || BUAT PENERIMAAN BARANG || DETAIL PENERIMAAN || NO TRANSAKSI || Auto || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || 
ROW 123:  ||  ||  ||  || GUDANG || Auto || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || 
ROW 124:  ||  ||  ||  || INVOICE PEMBELIAN || choose from list || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || 
ROW 125:  ||  ||  ||  || TANGGAL PENERIMAAN || choose from list || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || 
ROW 126:  ||  ||  ||  || NOMOR SURAT JALAN || Entry || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || 
ROW 127:  ||  ||  || ITEM PENERIMAAN || BUAT IMPORT EXCEL (NO BATCH, TANGGAL, QTY)  || Entry || ☑ ||  ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 128:  ||  ||  || CATATAN DAN LAMPIRAN || TAG SALES || Autofill based Account ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || 
ROW 129:  ||  ||  ||  || MEMO || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || 
ROW 130:  ||  ||  ||  || LAMPIRAN FOTO || entry || ☑ ||  ||  ||  ||  || ☑ ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || 
ROW 131:  || GUDANG || DASHBOARD || STOCK BARANG || INFORMASI STOCK BARANG 7 HARI  || Entry ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 132:  ||  || STOCK OPNAME || GAMBARAN BEFORE/AFTER HASIL CHECK STOCK SELISI SEBELUM DIREPLACE || BUAT IMPORT EXCEL (NO BATCH, TANGGAL, QTY)  || Entry ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 133:  ||  ||  ||  || BUAT IMPORT EXCEL (NO BATCH, TANGGAL, QTY)  || Entry ||  || ☑ ||  ||  ||  || ☑ ||  ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 134:  || KONTAK || BUAT KONTAK || LIST KONTAK  || HANYA TAMPIL YANG DIBUAT OLEH USER || Entry || ☑ || ☑ ||  ||  ||  || ☑ ||  ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 135:  ||  ||  || PEMBAHARUAN || NOMOR TELPON ONLY || Entry || ☑ || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 136:  ||  || CATATAN HUTANG || NAMA KONTAK DAN HUTANGNYA || LIST || Auto ||  || ☑ ||  ||  ||  || ☑ || ☑ ||  ||  ||  ||  || ☑ ||  ||  ||  || ☑ || ☑ || ☑ || ☑ || ☑ || NEW
ROW 137:  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  || 
ROW 138:  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  || 
ROW 139:  || Note : || Setiap Transksi yang dibuat hanya dapat dilihat oleh user yang membuat dan admin. ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  ||  || 
